Date,Open,High,Low,Close,Volume
2024-11-30 22:00:00+00:00,1.27391,1.28116,1.25009,1.25034,1999482.8842472169
2024-10-31 21:00:00+00:00,1.29003,1.30485,1.24877,1.27462,4054348.150500001
2024-09-30 21:00:00+00:00,1.33766,1.33901,1.28439,1.29,2871093.2766000004
2024-08-31 21:00:00+00:00,1.31544,1.34345,1.30024,1.33766,2521270.9946000003
2024-07-31 21:00:00+00:00,1.28568,1.32667,1.26655,1.31299,2236074.9690999985
2024-06-30 21:00:00+00:00,1.26557,1.3045,1.26159,1.28565,2133347.232700003
2024-05-31 21:00:00+00:00,1.2748,1.28609,1.26133,1.26468,1631667.215500001
2024-04-30 21:00:00+00:00,1.24915,1.28009,1.24464,1.27437,1818442.5098
2024-03-31 21:00:00+00:00,1.26461,1.27099,1.22999,1.24916,2053942.6427999989
2024-02-29 22:00:00+00:00,1.26255,1.28941,1.25758,1.26342,1668468.3669000007
2024-01-31 22:00:00+00:00,1.26905,1.27728,1.25187,1.26255,1902158.9785
2023-12-31 22:00:00+00:00,1.27331,1.2792,1.25971,1.26901,2666107.162799999
2023-11-30 22:00:00+00:00,1.26259,1.28282,1.25007,1.27339,2809709.067300002
2023-10-31 21:00:00+00:00,1.21553,1.27341,1.20961,1.26255,2350207.648999999
2023-09-30 21:00:00+00:00,1.22058,1.2338,1.20377,1.21547,2551427.1577
2023-08-31 21:00:00+00:00,1.26771,1.27137,1.21109,1.22061,2415733.758700002
2023-07-31 21:00:00+00:00,1.28368,1.28444,1.25484,1.26762,2907570.3938000025
2023-06-30 21:00:00+00:00,1.27071,1.3143,1.26592,1.28366,2487923.064300001
2023-05-31 21:00:00+00:00,1.24437,1.2849,1.23691,1.27036,2631099.1008
2023-04-30 21:00:00+00:00,1.25658,1.26801,1.23087,1.2443,2896056.714599999
2023-03-31 21:00:00+00:00,1.23369,1.25845,1.2275,1.25723,2742317.7541
2023-02-28 22:00:00+00:00,1.2025,1.24239,1.1804,1.2341,5636240.998100001
2023-01-31 22:00:00+00:00,1.23216,1.24031,1.19155,1.20252,3759556.9867000026
2022-12-31 22:00:00+00:00,1.20783,1.24488,1.1842,1.23217,4512432.8167
2022-11-30 22:00:00+00:00,1.20633,1.24475,1.1993,1.20969,6308149.242900005
2022-10-31 21:00:00+00:00,1.14692,1.21544,1.11486,1.20633,8476555.039700003
2022-09-30 21:00:00+00:00,1.1185,1.16459,1.09244,1.14691,7033425.692599992
2022-08-31 21:00:00+00:00,1.1624,1.17388,1.03536,1.11559,4186540.7211000007
2022-07-31 21:00:00+00:00,1.21806,1.22939,1.15996,1.1624,3226256.1018000008
2022-06-30 21:00:00+00:00,1.21832,1.22462,1.17606,1.21835,3870041.9699
2022-05-31 21:00:00+00:00,1.26079,1.26173,1.19342,1.21819,3352335.2367999987
2022-04-30 21:00:00+00:00,1.25927,1.26673,1.21557,1.26075,3102853.818499999
2022-03-31 21:00:00+00:00,1.31374,1.31673,1.24115,1.25797,2430091.059700001
2022-02-28 22:00:00+00:00,1.34224,1.34381,1.30008,1.31396,2891320.6381
2022-01-31 22:00:00+00:00,1.34497,1.36443,1.32732,1.34218,2090431.380000001
2021-12-31 22:00:00+00:00,1.35356,1.37492,1.33585,1.34498,1502653.2882
2021-11-30 22:00:00+00:00,1.33021,1.35508,1.31618,1.35234,1801434.9995999995
2021-10-31 21:00:00+00:00,1.36936,1.36991,1.31952,1.33018,1806514.9648999984
2021-09-30 21:00:00+00:00,1.34744,1.38349,1.3434,1.36886,1332773.4038000002
2021-08-31 21:00:00+00:00,1.37564,1.39136,1.34121,1.34752,1305365.3533000003
2021-07-31 21:00:00+00:00,1.39113,1.39582,1.36026,1.37574,1063371.3105
2021-06-30 21:00:00+00:00,1.3836,1.39839,1.35723,1.39084,2036767.3216999988
2021-05-31 21:00:00+00:00,1.42146,1.42496,1.37869,1.38355,1997365.2017999997
2021-04-30 21:00:00+00:00,1.38222,1.42343,1.38012,1.42149,1647602.2328999992
2021-03-31 21:00:00+00:00,1.37899,1.40096,1.36695,1.38217,1546493.5697000003
2021-02-28 22:00:00+00:00,1.39398,1.40177,1.36707,1.37863,2192174.0935000004
2021-01-31 22:00:00+00:00,1.37076,1.4243,1.35675,1.39386,1855229.3845
2020-12-31 22:00:00+00:00,1.36584,1.37592,1.34511,1.37134,2424213.046100001
2020-11-30 22:00:00+00:00,1.33251,1.36869,1.3135,1.36749,4275365.2651
2020-10-31 21:00:00+00:00,1.2928,1.33985,1.28545,1.33263,7630181.6994
2020-09-30 21:00:00+00:00,1.29262,1.31776,1.282,1.2953,9099994.798400003
2020-08-31 21:00:00+00:00,1.33708,1.34828,1.26758,1.29252,6827181.919700004
2020-07-31 21:00:00+00:00,1.30851,1.33961,1.29817,1.33705,5279355.042000004
2020-06-30 21:00:00+00:00,1.24026,1.31706,1.236,1.30869,5142022.457799995
2020-05-31 21:00:00+00:00,1.23298,1.28139,1.22521,1.24026,6952849.733500006
2020-04-30 21:00:00+00:00,1.25964,1.26019,1.20765,1.23589,3939495.135699997
2020-03-31 21:00:00+00:00,1.24333,1.26483,1.21667,1.25955,5711380.214400003
2020-02-29 22:00:00+00:00,1.27944,1.32008,1.1414,1.24215,7715258.949899999
2020-01-31 22:00:00+00:00,1.31788,1.31851,1.27264,1.28215,5994181.655499998
2019-12-31 22:00:00+00:00,1.32517,1.3267,1.29549,1.32096,3437807.2902
2019-11-30 22:00:00+00:00,1.29116,1.35159,1.28966,1.32656,3146876.4503000006
2019-10-31 21:00:00+00:00,1.29435,1.29859,1.27693,1.294,2518859.872700001
2019-09-30 21:00:00+00:00,1.22905,1.30133,1.21958,1.29435,4242464.055
2019-08-31 21:00:00+00:00,1.21577,1.25828,1.1959,1.22979,3563478.788800003
2019-07-31 21:00:00+00:00,1.21644,1.23103,1.20157,1.21679,4443808.317799999
2019-06-30 21:00:00+00:00,1.27064,1.27064,1.21199,1.21644,3289021.311099999
2019-05-31 21:00:00+00:00,1.26351,1.27842,1.25067,1.27022,3349783.1588000027
2019-04-30 21:00:00+00:00,1.30363,1.31806,1.25595,1.26344,3143255.4555000025
2019-03-31 21:00:00+00:00,1.30446,1.31968,1.28662,1.30362,3939951.8506
2019-02-28 22:00:00+00:00,1.32627,1.33834,1.2961,1.30381,5379475.914000002
2019-01-31 22:00:00+00:00,1.31125,1.33505,1.27734,1.32637,4956300.286599999
2018-12-31 22:00:00+00:00,1.27591,1.32183,1.2443,1.31124,5096486.132499996
2018-11-30 22:00:00+00:00,1.2769,1.28404,1.24777,1.27652,3974725.4347000015
2018-10-31 21:00:00+00:00,1.27664,1.31752,1.2725,1.27576,3660655.616100005
2018-09-30 21:00:00+00:00,1.3047,1.32583,1.26964,1.27664,3726743.726099999
