Date,Open,High,Low,Close,Volume
2024-11-30 22:00:00+00:00,2654.902,2726.526,2583.505,2591.102,1103065812.6346574
2024-10-31 21:00:00+00:00,2744.535,2762.485,2537.075,2650.422,1625884281.5906992
2024-09-30 21:00:00+00:00,2635.102,2790.315,2603.221,2744.235,1423690751.297499
2024-08-31 21:00:00+00:00,2503.025,2685.785,2472.025,2635.155,1374231702.0893006
2024-07-31 21:00:00+00:00,2449.902,2531.965,2364.435,2503.855,1447785540.7004004
2024-06-30 21:00:00+00:00,2327.765,2483.935,2318.782,2448.015,1280185818.329801
2024-05-31 21:00:00+00:00,2328.175,2388.005,2287.045,2327.025,1068895017.9666996
2024-04-30 21:00:00+00:00,2287.295,2450.325,2277.552,2327.815,1233958213.3591986
2024-03-31 21:00:00+00:00,2240.102,2431.762,2228.735,2286.195,1281561054.4665997
2024-02-29 22:00:00+00:00,2044.922,2237.54,2039.265,2233.402,618150084.3171997
2024-01-31 22:00:00+00:00,2041.306,2065.625,1984.475,2044.425,490599354.4080997
2023-12-31 22:00:00+00:00,2064.562,2079.145,2002.055,2040.085,663403139.7400995
2023-11-30 22:00:00+00:00,2037.982,2146.885,1973.295,2063.112,564766584.6640004
2023-10-31 21:00:00+00:00,1984.735,2052.235,1931.892,2036.602,455542905.07720006
2023-09-30 21:00:00+00:00,1849.212,2009.705,1810.605,1984.052,484780958.8021998
2023-08-31 21:00:00+00:00,1940.892,1953.285,1846.495,1849.162,371089345.6655
2023-07-31 21:00:00+00:00,1966.165,1966.625,1885.055,1940.762,429377154.7597001
2023-06-30 21:00:00+00:00,1920.552,1987.732,1902.855,1965.252,498883713.4917
2023-05-31 21:00:00+00:00,1963.496,1983.662,1893.256,1920.612,527930000.3502002
2023-04-30 21:00:00+00:00,1991.982,2081.292,1932.265,1963.172,632188885.4422004
2023-03-31 21:00:00+00:00,1973.202,2048.926,1949.975,1990.602,549212220.7578995
2023-02-28 22:00:00+00:00,1827.336,2010.015,1809.575,1969.602,869206479.2965006
2023-01-31 22:00:00+00:00,1929.162,1959.953,1804.942,1827.252,645954583.6443995
2022-12-31 22:00:00+00:00,1828.763,1949.502,1824.895,1929.325,701376291.8119
2022-11-30 22:00:00+00:00,1769.382,1833.683,1766.002,1824.252,910907219.5074002
2022-10-31 21:00:00+00:00,1633.653,1786.783,1616.912,1768.702,1437538302.928599
2022-09-30 21:00:00+00:00,1663.102,1729.776,1617.502,1634.102,1317898790.8520005
2022-08-31 21:00:00+00:00,1711.612,1735.342,1615.092,1661.062,1095856656.0518
2022-07-31 21:00:00+00:00,1766.506,1808.172,1709.786,1711.332,869230610.9667991
2022-06-30 21:00:00+00:00,1808.122,1814.542,1681.092,1766.802,936041243.1809992
2022-05-31 21:00:00+00:00,1838.067,1879.352,1802.927,1807.502,877688990.5486
2022-04-30 21:00:00+00:00,1896.527,1910.032,1787.052,1837.602,1011446571.4401996
2022-03-31 21:00:00+00:00,1937.832,1998.602,1872.352,1897.842,1023488289.3274
2022-02-28 22:00:00+00:00,1909.302,2070.778,1890.447,1937.652,1338158380.7777998
2022-01-31 22:00:00+00:00,1799.055,1974.653,1788.832,1909.202,1298529896.4978
2021-12-31 22:00:00+00:00,1829.656,1854.052,1780.482,1797.192,953636440.0974
2021-11-30 22:00:00+00:00,1776.555,1830.612,1753.575,1829.952,764479274.9140007
2021-10-31 21:00:00+00:00,1784.102,1877.362,1759.032,1775.002,896524091.3626003
2021-09-30 21:00:00+00:00,1757.882,1813.996,1746.092,1784.022,926601164.2515
2021-08-31 21:00:00+00:00,1814.172,1834.166,1721.825,1757.312,799761974.201
2021-07-31 21:00:00+00:00,1815.334,1831.962,1675.712,1814.092,699795573.2500001
