Date,Open,High,Low,Close,Volume
2024-12-08 22:00:00+00:00,1.27282,1.27986,1.26079,1.26143,741633.9099999984
2024-12-01 22:00:00+00:00,1.27223,1.2811,1.26167,1.27369,849253.7699999958
2024-11-24 22:00:00+00:00,1.25914,1.27495,1.25065,1.27257,878003.5167000002
2024-11-17 22:00:00+00:00,1.26117,1.27142,1.24869,1.25215,820068.6798999996
2024-11-10 22:00:00+00:00,1.29082,1.29256,1.25967,1.26133,887605.2283000001
2024-11-03 22:00:00+00:00,1.29657,1.30475,1.28337,1.29147,1189431.0265
2024-10-27 21:00:00+00:00,1.2972,1.30432,1.28434,1.29178,650794.3009999999
2024-10-20 21:00:00+00:00,1.30421,1.30579,1.2907,1.29585,571197.2600999998
2024-10-13 21:00:00+00:00,1.30609,1.31024,1.29736,1.30467,535229.1372999998
2024-10-06 21:00:00+00:00,1.30788,1.3134,1.302,1.30682,588838.1696999995
2024-09-29 21:00:00+00:00,1.3367,1.34227,1.30694,1.3111,786132.8295
2024-09-22 21:00:00+00:00,1.33039,1.34341,1.32481,1.33714,684457.349
2024-09-15 21:00:00+00:00,1.31169,1.33402,1.31166,1.33165,728783.4980999997
2024-09-08 21:00:00+00:00,1.3118,1.31576,1.30016,1.31191,504361.1489999997
2024-09-01 21:00:00+00:00,1.3127,1.32383,1.30873,1.3126,548945.1910000002
2024-08-25 21:00:00+00:00,1.32179,1.32657,1.31091,1.31231,518311.92950000014
2024-08-18 21:00:00+00:00,1.29325,1.32299,1.29313,1.32086,480833.6301
2024-08-11 21:00:00+00:00,1.27544,1.29456,1.27469,1.29417,354316.2706
2024-08-04 21:00:00+00:00,1.28031,1.28165,1.26648,1.27578,723949.5094999999
2024-07-28 21:00:00+00:00,1.28558,1.28878,1.27071,1.28033,598233.2127000003
2024-07-21 21:00:00+00:00,1.29073,1.29419,1.28478,1.28642,475857.3810999998
2024-07-14 21:00:00+00:00,1.29629,1.30443,1.29006,1.291,482043.6506
2024-07-07 21:00:00+00:00,1.27961,1.29905,1.27773,1.29845,460335.62810000015
2024-06-30 21:00:00+00:00,1.26492,1.28169,1.26152,1.28114,391842.0791
2024-06-23 21:00:00+00:00,1.26343,1.27022,1.26125,1.26427,351965.1588
2024-06-16 21:00:00+00:00,1.26835,1.27397,1.26218,1.26424,367767.2999
2024-06-09 21:00:00+00:00,1.27288,1.28604,1.26568,1.26828,423222.52220000006
2024-06-02 21:00:00+00:00,1.27336,1.28171,1.26941,1.27198,399886.7792
2024-05-26 21:00:00+00:00,1.27299,1.28005,1.26806,1.27404,346385.0196000001
2024-05-19 21:00:00+00:00,1.26953,1.2761,1.26753,1.27358,334670.38969999994
2024-05-12 21:00:00+00:00,1.25155,1.27114,1.25092,1.26999,371402.3296999999
2024-05-05 21:00:00+00:00,1.25324,1.25941,1.24457,1.25239,405519.5793999999
2024-04-28 21:00:00+00:00,1.24632,1.2634,1.24623,1.25446,542704.7594
2024-04-21 21:00:00+00:00,1.23694,1.25409,1.22991,1.24908,415243.1722
2024-04-14 21:00:00+00:00,1.2441,1.24983,1.23666,1.23695,522406.7903
2024-04-07 21:00:00+00:00,1.26244,1.2709,1.24263,1.24482,469439.8518999997
2024-03-31 21:00:00+00:00,1.26077,1.26833,1.25391,1.26361,440726.4296
2024-03-24 21:00:00+00:00,1.25948,1.26676,1.25855,1.26158,346173.3498000001
2024-03-17 21:00:00+00:00,1.2727,1.2803,1.25748,1.25984,498850.3189000001
2024-03-10 21:00:00+00:00,1.28544,1.28618,1.27248,1.27313,406451.2886
2024-03-03 22:00:00+00:00,1.26465,1.28934,1.26465,1.28548,359861.46960000024
2024-02-25 22:00:00+00:00,1.26727,1.26993,1.25995,1.2653,365621.47930000006
2024-02-18 22:00:00+00:00,1.25987,1.27093,1.2579,1.26683,434870.6304999997
2024-02-11 22:00:00+00:00,1.26206,1.26875,1.25352,1.25978,494257.1793
2024-02-04 22:00:00+00:00,1.26201,1.26429,1.25181,1.26247,495332.6501000001
2024-01-28 22:00:00+00:00,1.26959,1.27721,1.26136,1.26284,656930.1226999998
2024-01-21 22:00:00+00:00,1.26789,1.27745,1.26488,1.27025,572433.7714999999
2024-01-14 22:00:00+00:00,1.27373,1.27649,1.25963,1.2702,654727.4882000001
2024-01-07 22:00:00+00:00,1.27018,1.27854,1.26729,1.27473,598929.3913000003
2023-12-31 22:00:00+00:00,1.27184,1.27707,1.26105,1.27173,572287.2019000002
2023-12-24 22:00:00+00:00,1.27061,1.28272,1.26733,1.27292,558757.3896999998
2023-12-17 22:00:00+00:00,1.26746,1.27615,1.26119,1.26945,790625.7321
2023-12-10 22:00:00+00:00,1.25306,1.27937,1.24999,1.26738,734081.6517000002
2023-12-03 22:00:00+00:00,1.26843,1.2724,1.2502,1.25445,722627.7368999999
2023-11-26 22:00:00+00:00,1.25969,1.27329,1.25906,1.27036,663972.201
2023-11-19 22:00:00+00:00,1.24467,1.2615,1.24455,1.26016,524449.8488
2023-11-12 22:00:00+00:00,1.21964,1.25058,1.21964,1.24564,507252.9299000001
2023-11-05 22:00:00+00:00,1.23627,1.24282,1.21868,1.22237,527732.0214
2023-10-29 21:00:00+00:00,1.21265,1.23892,1.20899,1.23772,573779.4001000001
2023-10-22 21:00:00+00:00,1.215,1.22885,1.20691,1.21178,537609.3796000001
2023-10-15 21:00:00+00:00,1.21416,1.22193,1.20897,1.21559,612669.4277
2023-10-08 21:00:00+00:00,1.22017,1.23371,1.21223,1.21358,598727.3148000002
2023-10-01 21:00:00+00:00,1.21936,1.2261,1.20369,1.22323,654727.6415000001
2023-09-24 21:00:00+00:00,1.22467,1.22715,1.21101,1.21942,619517.0488999999
2023-09-17 21:00:00+00:00,1.23825,1.24247,1.22303,1.22371,571679.6210000002
2023-09-10 21:00:00+00:00,1.24922,1.25477,1.23765,1.23765,646679.2503999999
2023-09-03 21:00:00+00:00,1.25893,1.26423,1.24455,1.24652,533220.4388999998
2023-08-27 21:00:00+00:00,1.25809,1.2746,1.25624,1.25831,656104.1143000001
2023-08-20 21:00:00+00:00,1.27285,1.28001,1.25476,1.25723,619045.5494
2023-08-13 21:00:00+00:00,1.26916,1.27871,1.26163,1.27278,690585.5882000003
2023-08-06 21:00:00+00:00,1.27512,1.28185,1.26655,1.269,593031.6965999999
2023-07-30 21:00:00+00:00,1.28381,1.28724,1.26202,1.27426,682145.8795999999
