Date,Open,High,Low,Close,Volume
2024-12-08 22:00:00+00:00,1.27428,1.27993,1.26086,1.26252,729928.1099999996
2024-12-01 22:00:00+00:00,1.27391,1.28116,1.26173,1.27481,849140.0798999994
2024-11-24 22:00:00+00:00,1.25953,1.27502,1.25075,1.27462,880940.4997000003
2024-11-17 22:00:00+00:00,1.26303,1.27154,1.24877,1.25348,860064.9767
2024-11-10 22:00:00+00:00,1.29195,1.29263,1.25977,1.26257,949745.0633
2024-11-03 22:00:00+00:00,1.29755,1.30485,1.28349,1.29256,1222750.2801
2024-10-27 21:00:00+00:00,1.29761,1.30439,1.28439,1.29324,649229.8353
2024-10-20 21:00:00+00:00,1.30501,1.30589,1.29076,1.29658,578263.281
2024-10-13 21:00:00+00:00,1.30736,1.31032,1.29741,1.30577,566354.6410000001
2024-10-06 21:00:00+00:00,1.30907,1.31356,1.30224,1.30742,588547.87
2024-09-29 21:00:00+00:00,1.33803,1.34236,1.30703,1.31212,762828.1000000003
2024-09-22 21:00:00+00:00,1.33407,1.34345,1.32489,1.33776,660795.3875000002
2024-09-15 21:00:00+00:00,1.31275,1.33409,1.3121,1.33278,680332.7945999997
2024-09-08 21:00:00+00:00,1.31328,1.31583,1.30024,1.31279,524912.5421999998
2024-09-01 21:00:00+00:00,1.31544,1.32393,1.30881,1.31345,521947.1503
2024-08-25 21:00:00+00:00,1.32234,1.32667,1.31101,1.31299,451143.7792000001
2024-08-18 21:00:00+00:00,1.29461,1.32307,1.29403,1.32229,422596.9007000003
2024-08-11 21:00:00+00:00,1.27693,1.29478,1.27474,1.29478,374145.20100000006
2024-08-04 21:00:00+00:00,1.28181,1.28181,1.26655,1.27634,721020.2981999996
2024-07-28 21:00:00+00:00,1.28681,1.28887,1.27079,1.2805,571105.9594000003
2024-07-21 21:00:00+00:00,1.29325,1.29428,1.28503,1.28717,461919.1792
2024-07-14 21:00:00+00:00,1.29736,1.3045,1.29016,1.29179,459439.8715999998
2024-07-07 21:00:00+00:00,1.28032,1.29955,1.27781,1.29955,471025.5026
2024-06-30 21:00:00+00:00,1.26557,1.28176,1.26159,1.28169,437025.5099
2024-06-23 21:00:00+00:00,1.26471,1.27028,1.26133,1.26468,390309.4947999998
2024-06-16 21:00:00+00:00,1.26926,1.27404,1.26225,1.2649,377169.4007000001
2024-06-09 21:00:00+00:00,1.27341,1.28609,1.26573,1.26876,442519.3801999999
2024-06-02 21:00:00+00:00,1.2748,1.28202,1.26946,1.2724,421668.9398
2024-05-26 21:00:00+00:00,1.27441,1.28009,1.26813,1.27437,346468.61950000003
2024-05-19 21:00:00+00:00,1.27057,1.2762,1.26763,1.27392,345606.7894999997
2024-05-12 21:00:00+00:00,1.25269,1.27121,1.25098,1.27031,382389.37990000006
2024-05-05 21:00:00+00:00,1.25606,1.25946,1.24464,1.25264,395112.8307999999
2024-04-28 21:00:00+00:00,1.24926,1.26353,1.24667,1.25473,539470.8186999998
2024-04-21 21:00:00+00:00,1.23826,1.25416,1.22999,1.24934,430851.8501
2024-04-14 21:00:00+00:00,1.24537,1.24991,1.23672,1.23767,522592.1412999999
2024-04-07 21:00:00+00:00,1.26325,1.27099,1.24272,1.24508,479426.1504
2024-03-31 21:00:00+00:00,1.26461,1.2684,1.25399,1.26392,430466.5724
2024-03-24 21:00:00+00:00,1.26072,1.26685,1.25863,1.26342,344887.9787000001
2024-03-17 21:00:00+00:00,1.27393,1.28038,1.25758,1.26036,468337.66930000007
