Date,Open,High,Low,Close,Volume
2024-12-08 22:00:00+00:00,2647.605,2726.526,2627.775,2649.325,423152075.9148997
2024-12-01 22:00:00+00:00,2654.902,2657.335,2613.646,2634.126,374884166.8709999
2024-11-24 22:00:00+00:00,2714.902,2721.665,2605.612,2650.422,338635811.8203998
2024-11-17 22:00:00+00:00,2565.505,2716.936,2564.945,2716.856,377033966.51170015
2024-11-10 22:00:00+00:00,2685.702,2686.466,2537.075,2563.685,429749765.3069001
2024-11-03 22:00:00+00:00,2735.102,2750.205,2643.665,2684.605,404590937.6142999
2024-10-27 21:00:00+00:00,2737.302,2790.315,2724.965,2736.905,350313286.1251
2024-10-20 21:00:00+00:00,2721.702,2758.716,2708.972,2748.215,319149683.95189977
2024-10-13 21:00:00+00:00,2657.902,2722.815,2638.335,2722.095,294788815.4984001
2024-10-06 21:00:00+00:00,2652.302,2661.655,2603.221,2657.895,327670016.8097999
2024-09-29 21:00:00+00:00,2659.005,2673.416,2625.022,2654.015,282536600.6492
2024-09-22 21:00:00+00:00,2621.485,2685.785,2614.115,2658.895,391081618.4881999
2024-09-15 21:00:00+00:00,2579.315,2626.022,2547.116,2622.696,362498678.5943999
2024-09-08 21:00:00+00:00,2498.902,2586.325,2485.855,2578.415,290344015.71779984
2024-09-01 21:00:00+00:00,2503.025,2529.515,2472.025,2497.805,255413537.8894001
2024-08-25 21:00:00+00:00,2511.925,2529.336,2493.852,2503.855,273955529.8094
2024-08-18 21:00:00+00:00,2510.102,2531.965,2470.962,2513.095,301104114.5769
2024-08-11 21:00:00+00:00,2432.102,2509.945,2424.125,2508.425,271588675.51420003
2024-08-04 21:00:00+00:00,2445.135,2459.152,2364.435,2431.365,447911648.1544001
2024-07-28 21:00:00+00:00,2388.945,2477.995,2369.875,2444.645,329758984.40189993
2024-07-21 21:00:00+00:00,2403.102,2432.235,2353.406,2388.135,320415505.7069001
2024-07-14 21:00:00+00:00,2413.505,2483.935,2394.105,2401.736,304317399.0852002
2024-07-07 21:00:00+00:00,2387.225,2424.775,2349.772,2411.896,257043180.33160007
