Date,Open,High,Low,Close,Volume
2020-03-31 21:00:00+00:00,6538,9525,6215,8883,8799.282000000001
2020-02-29 22:00:00+00:00,8540,9236,3965,6538,15510.246600000006
2020-01-31 22:00:00+00:00,9493,10564,8491,8674,13448.547700000005
2019-12-31 22:00:00+00:00,7216,9622,6915,9362,14507.608400000005
2019-11-30 22:00:00+00:00,7413,7814,6492,7216,10964.500199999991
2019-10-31 21:00:00+00:00,9270,9606,6585,7803,11916.9271
2019-09-30 21:00:00+00:00,8294,9984,7361,9269,14712.262099999996
2019-08-31 21:00:00+00:00,9699,10998,7768,8294,12289.1001
2019-07-31 21:00:00+00:00,10083,12374,9381,9685,14759.869100000007
2019-06-30 21:00:00+00:00,11447,13246,9139,10083,22184.884700000017
2019-05-31 21:00:00+00:00,8742,13910,7505,12275,8725.515
2019-04-30 21:00:00+00:00,5296,9138,5295,8562,4259.134500000002
2019-03-31 21:00:00+00:00,4148,5679,4110,5295,834.2516999999999
2019-02-28 22:00:00+00:00,3861,4156,3731,4134,3330.7048000000013
2019-01-31 22:00:00+00:00,3477,4046,3395,3861,3393.4713999999994
2018-12-31 22:00:00+00:00,3733,4162,3401,3477,21.3709
2018-11-30 22:00:00+00:00,4206,4296,3195,3733,30.527000000000005
2018-10-31 21:00:00+00:00,6363,6598,3581,3991,23.8696
2018-09-30 21:00:00+00:00,6623,7376,6181,6363,24.914500000000015
2018-08-31 21:00:00+00:00,7344,7464,6172,6708,49.77419999999995
2018-07-31 21:00:00+00:00,7763,7831,5947,7108,2701.122499999998
2018-06-30 21:00:00+00:00,6400,8541,6146,7753,26398.314999999973
2018-05-31 21:00:00+00:00,7605,7820,5852,5962,25414.687499999967
2018-04-30 21:00:00+00:00,9346,9872,7117,7606,26649.27750000002
2018-03-31 21:00:00+00:00,6894,9828,6583,9346,29904.314999999977
2018-02-28 22:00:00+00:00,10589,11771,6661,6939,25280.745000000003
2018-01-31 22:00:00+00:00,10057,11826,5982,10582,17477.677000000003
2017-12-31 22:00:00+00:00,13599,16980,9225,10065,18273.446899999995
2017-11-30 22:00:00+00:00,9661,19512,9377,14313,42794.83529999999
2017-10-31 21:00:00+00:00,6377,11439,5605,9662,52485.43559999992
2017-09-30 21:00:00+00:00,4388,6430,4146,6378,44396.31950000002
2017-08-31 21:00:00+00:00,4742,4745,2975,4173,49443.27819999997
2017-07-31 21:00:00+00:00,2889,4769,2646,4742,47815.14230000001
