Date,Open,High,Low,Close,Volume
2024-12-08 22:00:00+00:00,100155,103504,94305,102907,3.2707000000003585
2024-12-01 22:00:00+00:00,97895,103673,92059,100148,9.378400000000218
2024-11-24 22:00:00+00:00,97116,98988,90743,97895,12.554799999999975
2024-11-17 22:00:00+00:00,89204,99800,88788,97114,11.6137
2024-11-10 22:00:00+00:00,79992,93505,79893,89204,10.947399999999991
2024-11-03 22:00:00+00:00,69176,81104,66832,79992,9.3057
2024-10-27 21:00:00+00:00,67746,73604,67502,69176,4.589199999999998
2024-10-20 21:00:00+00:00,68824,69526,65196,67768,3.8914999999999984
2024-10-13 21:00:00+00:00,62810,69031,62473,68801,3.8998999999999975
2024-10-06 21:00:00+00:00,62683,64485,58922,62792,3.6981999999999977
2024-09-29 21:00:00+00:00,65894,66049,59890,62655,5.001700000000003
2024-09-22 21:00:00+00:00,63280,66484,62430,65849,5.839400000000004
2024-09-15 21:00:00+00:00,59867,64147,57529,63246,6.540899999999999
2024-09-08 21:00:00+00:00,54442,60735,54371,59832,5.500499999999999
2024-09-01 21:00:00+00:00,58484,59835,52595,54411,7.229200000000001
2024-08-25 21:00:00+00:00,64308,65061,57267,58459,7.385900000000002
2024-08-18 21:00:00+00:00,59883,65050,57853,64308,9.580700000000002
2024-08-11 21:00:00+00:00,58576,61734,56166,59853,13.324200000000005
2024-08-04 21:00:00+00:00,59188,62742,49309,58550,16.3093
2024-07-28 21:00:00+00:00,68067,70038,57193,59176,9.4556
2024-07-21 21:00:00+00:00,67807,69481,63462,68040,9.542899999999996
2024-07-14 21:00:00+00:00,60174,68241,60111,67775,10.936299999999996
2024-07-07 21:00:00+00:00,57325,60493,54335,60181,11.289699999999996
2024-06-30 21:00:00+00:00,61950,63830,53563,57297,6.805999999999998
2024-06-23 21:00:00+00:00,63777,63884,58491,61952,6.0025
2024-06-16 21:00:00+00:00,66528,67318,63389,63747,7.365299999999999
2024-06-09 21:00:00+00:00,69747,70208,65061,66528,7.480399999999999
2024-06-02 21:00:00+00:00,67869,71995,67625,69727,7.342900000000004
2024-05-26 21:00:00+00:00,68746,70675,66652,67874,7.148200000000002
2024-05-19 21:00:00+00:00,66215,71994,66061,68751,7.196600000000003
2024-05-12 21:00:00+00:00,61322,67743,60789,66203,4.942100000000001
2024-05-05 21:00:00+00:00,63799,65534,60241,61333,5.128699999999999
2024-04-28 21:00:00+00:00,63727,64757,56565,63805,11.645300000000004
