Date,Open,High,Low,Close,Volume
2024-12-14 22:00:00+00:00,2649.325,2649.325,2649.325,2649.325,0.0
2024-12-13 22:00:00+00:00,2649.325,2649.325,2649.325,2649.325,0.0
2024-12-12 22:00:00+00:00,2681.702,2693.155,2646.472,2649.325,75528979.99500006
2024-12-11 22:00:00+00:00,2718.675,2726.526,2675.352,2681.986,92012059.86649998
2024-12-10 22:00:00+00:00,2695.102,2721.635,2676.145,2718.995,103007133.02160004
2024-12-09 22:00:00+00:00,2661.902,2695.795,2658.265,2694.525,68708963.01589994
2024-12-08 22:00:00+00:00,2647.605,2676.685,2627.775,2660.645,83894940.01589996
2024-12-07 22:00:00+00:00,2634.126,2634.126,2634.126,2634.126,0.0
2024-12-06 22:00:00+00:00,2634.126,2634.126,2634.126,2634.126,0.0
2024-12-05 22:00:00+00:00,2633.102,2645.982,2613.646,2634.126,74007433.01210019
2024-12-04 22:00:00+00:00,2650.862,2655.832,2623.795,2632.355,58167570.01029993
2024-12-03 22:00:00+00:00,2644.512,2657.335,2632.625,2650.635,82332359.97120002
2024-12-02 22:00:00+00:00,2639.902,2655.805,2634.352,2644.375,79570128.90929998
2024-12-01 22:00:00+00:00,2654.902,2654.902,2622.105,2639.465,80806674.96810013
2024-11-30 22:00:00+00:00,2650.422,2650.422,2650.422,2650.422,0.0
2024-11-29 22:00:00+00:00,2650.422,2650.422,2650.422,2650.422,0.0
2024-11-28 22:00:00+00:00,2639.472,2666.605,2634.322,2650.422,53088180.4527
2024-11-27 22:00:00+00:00,2637.202,2649.922,2621.176,2637.815,38815505.25119999
2024-11-26 22:00:00+00:00,2633.742,2658.525,2627.355,2636.716,74077135.08600001
2024-11-25 22:00:00+00:00,2625.782,2642.175,2605.612,2633.365,80529106.14000002
2024-11-24 22:00:00+00:00,2714.902,2721.665,2615.872,2625.475,92125884.8905
2024-11-23 22:00:00+00:00,2716.856,2716.856,2716.856,2716.856,0.0
2024-11-22 22:00:00+00:00,2716.856,2716.856,2716.856,2716.856,0.0
2024-11-21 22:00:00+00:00,2670.502,2716.936,2668.425,2716.856,73827144.2056
2024-11-20 22:00:00+00:00,2651.305,2673.785,2649.192,2669.975,69813494.32479998
2024-11-19 22:00:00+00:00,2632.946,2655.625,2619.105,2651.035,75762205.06439999
2024-11-18 22:00:00+00:00,2612.902,2639.695,2610.725,2632.686,81567640.394
